s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2;w_tr_right_m;w_tr_left_m
22.488035;20.202200;1.276800;3.119061;0.000448;7.818356;4.074197;0.750000;0.750000
22.559053;20.131200;1.278400;3.119029;-0.000447;7.855225;4.062609;0.750000;0.750000
22.629971;20.060300;1.280000;3.119029;0.000000;7.891869;4.051038;0.750000;0.750000
22.700889;19.989400;1.281600;3.117620;-0.019877;7.928189;4.039515;0.750000;0.750000
22.771809;19.918500;1.283300;3.119061;0.020325;7.964240;4.028026;0.728000;0.728000
22.842827;19.847500;1.284900;3.119029;-0.000447;8.000029;4.016568;0.715900;0.715900
22.913745;19.776600;1.286500;3.119029;-0.000000;8.035606;4.005128;0.707100;0.707100
22.984664;19.705700;1.288100;3.119029;0.000000;8.070875;3.993736;0.700000;0.700000
23.055582;19.634800;1.289700;3.119061;0.000448;8.105892;3.982377;0.700000;0.700000
23.126600;19.563800;1.291300;3.119029;-0.000447;8.140659;3.971050;0.707100;0.707100
23.197518;19.492900;1.292900;3.119029;-0.000000;8.175229;3.959739;0.715900;0.715900
23.268436;19.422000;1.294500;3.119029;0.000000;8.209507;3.948476;0.743300;0.743300
23.339354;19.351100;1.296100;3.119061;0.000448;8.243545;3.937245;0.750000;0.750000
23.410372;19.280100;1.297700;3.117620;-0.020297;8.277347;3.926047;0.750000;0.750000
23.481292;19.209200;1.299400;3.119029;0.019877;8.310964;3.914864;0.751700;0.751700
23.552210;19.138300;1.301000;3.119029;-0.000000;8.344304;3.903729;0.756600;0.756600
23.623128;19.067400;1.302600;3.119061;0.000448;8.377416;3.892625;0.776200;0.776200
23.694146;18.996400;1.304200;3.119029;-0.000447;8.410304;3.881553;0.790600;0.790600
23.765064;18.925500;1.305800;3.119029;0.000000;8.443017;3.870497;0.800000;0.800000
23.835982;18.854600;1.307400;3.119029;-0.000000;8.475465;3.859489;0.800000;0.800000
23.906900;18.783700;1.309000;3.119061;0.000448;8.507698;3.848511;0.800000;0.800000
23.977918;18.712700;1.310600;3.119029;-0.000447;8.539718;3.837565;0.800000;0.800000
24.048836;18.641800;1.312200;3.119029;-0.000000;8.571572;3.826634;0.800000;0.800000
24.119755;18.570900;1.313800;3.117620;-0.019877;8.603174;3.815750;0.800000;0.800000
24.190675;18.500000;1.315500;3.119061;0.020325;8.634571;3.804897;0.800000;0.800000
24.261693;18.429000;1.317100;3.119029;-0.000447;8.665766;3.794074;0.800000;0.800000
24.332611;18.358100;1.318700;3.119029;0.000000;8.696804;3.783267;0.800000;0.800000
24.403529;18.287200;1.320300;3.119029;-0.000000;8.727600;3.772507;0.800000;0.800000
24.474447;18.216300;1.321900;3.119061;0.000448;8.758201;3.761776;0.800000;0.800000
24.545465;18.145300;1.323500;3.119029;-0.000447;8.788608;3.751077;0.800000;0.800000
24.616383;18.074400;1.325100;3.119029;0.000000;8.818868;3.740393;0.750000;0.750000
24.687301;18.003500;1.326700;3.119061;0.000448;8.848895;3.729754;0.750000;0.750000
24.758319;17.932500;1.328300;3.117620;-0.020297;8.878737;3.719145;0.750000;0.750000
24.829240;17.861600;1.330000;3.119029;0.019877;8.908435;3.708552;0.750000;0.750000
24.900158;17.790700;1.331600;3.119029;-0.000000;8.937910;3.698003;0.750000;0.750000
24.971076;17.719800;1.333200;3.119061;0.000448;8.967204;3.687485;0.750000;0.750000
25.042094;17.648800;1.334800;3.119029;-0.000447;8.996320;3.676997;0.751700;0.751700
25.113012;17.577900;1.336400;3.119029;-0.000000;9.025300;3.666523;0.756600;0.756600
25.183930;17.507000;1.338000;3.119029;0.000000;9.054064;3.656095;0.776200;0.776200
25.254848;17.436100;1.339600;3.119061;0.000448;9.082656;3.645696;0.790600;0.790600
25.325866;17.365100;1.341200;3.119029;-0.000447;9.111078;3.635326;0.800000;0.800000
25.396784;17.294200;1.342800;3.119029;0.000000;9.139370;3.624972;0.800000;0.800000
25.467702;17.223300;1.344400;3.117620;-0.019877;9.167455;3.614661;0.800000;0.800000
25.538622;17.152400;1.346100;3.119061;0.020325;9.195375;3.604380;0.800000;0.800000
25.609640;17.081400;1.347700;3.119029;-0.000447;9.223133;3.594128;0.800000;0.800000
25.680559;17.010500;1.349300;3.119029;0.000000;9.250766;3.583890;0.800000;0.800000
25.751477;16.939600;1.350900;3.119029;-0.000000;9.278200;3.573697;0.801600;0.801600
25.822395;16.868700;1.352500;3.119061;0.000448;9.305475;3.563532;0.800000;0.800000
25.893413;16.797700;1.354100;3.119029;-0.000447;9.332594;3.553396;0.800000;0.800000
25.964331;16.726800;1.355700;3.119029;-0.000000;9.359595;3.543275;0.800000;0.800000
26.035249;16.655900;1.357300;3.119029;-0.000000;9.386404;3.533197;0.806200;0.806200
26.106167;16.585000;1.358900;3.119061;0.000448;9.413061;3.523147;0.813900;0.813900
26.177185;16.514000;1.360500;3.117620;-0.020297;9.439567;3.513126;0.838200;0.838200
26.248105;16.443100;1.362200;3.119029;0.019877;9.465961;3.503120;0.854400;0.854400
26.319023;16.372200;1.363800;3.119029;-0.000000;9.492171;3.493156;0.873200;0.873200
26.389941;16.301300;1.365400;3.119061;0.000448;9.518233;3.483220;0.886000;0.886000
26.460959;16.230300;1.367000;3.119029;-0.000447;9.544150;-3.769799;0.900000;0.900000
26.531877;16.159400;1.368600;3.119029;0.000000;9.516058;-13.776764;0.900000;0.900000
26.602795;16.088500;1.370200;3.119029;0.000000;9.412827;-13.698981;0.900000;0.900000
26.673713;16.017600;1.371800;3.119061;0.000448;9.309044;-13.680251;0.900000;0.900000
26.744731;15.946600;1.373400;3.119029;-0.000447;9.204236;-13.640806;0.886000;0.886000
26.815650;15.875700;1.375000;3.119029;0.000000;9.098377;-12.014268;0.824600;0.824600
26.886568;15.804800;1.376600;3.117620;-0.019877;9.004244;-11.978857;0.806200;0.806200
26.957488;15.733900;1.378300;3.119061;0.020325;8.909398;-11.994897;0.801600;0.801600
27.028506;15.662900;1.379900;3.119029;-0.000447;8.813400;-13.500190;0.800000;0.800000
27.099424;15.592000;1.381500;3.119029;0.000000;8.703936;-13.447889;0.800000;0.800000
27.170342;15.521100;1.383100;3.119061;0.000448;8.593666;-13.429495;0.806200;0.806200
27.241360;15.450100;1.384700;3.119029;-0.000447;8.482117;-13.385777;0.813900;0.813900
27.312278;15.379200;1.386300;3.119029;0.000000;8.369292;-13.366628;0.824600;0.824600
27.383196;15.308300;1.387900;3.119029;-0.000000;8.255252;-13.299118;0.850000;0.850000
27.454114;15.237400;1.389500;3.119061;0.000448;8.140202;-12.001182;0.850000;0.850000
27.525132;15.166400;1.391100;3.117620;-0.020297;8.034966;-11.967809;0.850000;0.850000
27.596053;15.095500;1.392800;3.119029;0.019877;7.928482;-12.010739;0.850000;0.850000
27.666971;15.024600;1.394400;3.119029;0.000000;7.820308;-13.162417;0.850000;0.850000
27.737889;14.953700;1.396000;3.119061;0.000448;7.700020;-13.144406;0.850000;0.850000
27.808907;14.882700;1.397600;3.119029;-0.000447;7.577992;-11.992899;0.850000;0.850000
27.879825;14.811800;1.399200;3.117620;-0.019877;7.464753;-12.009935;0.850000;0.850000
27.950745;14.740900;1.400900;3.119029;0.019877;7.349768;-12.009148;0.850000;0.850000
28.021663;14.670000;1.402500;3.117654;-0.019402;7.232959;-12.003661;0.850000;0.850000
28.092684;14.599000;1.404200;3.116210;-0.020323;7.114292;-11.969876;0.850000;0.850000
28.163606;14.528100;1.406000;3.116210;0.000000;6.993779;-10.121701;0.850000;0.850000
28.234529;14.457200;1.407800;3.111982;-0.059616;6.890372;-10.112227;0.851500;0.851500
28.305460;14.386300;1.409900;3.110573;-0.019866;6.785488;-9.344630;0.855900;0.855900
28.376395;14.315400;1.412100;3.104938;-0.079444;6.687092;-8.556800;0.873200;0.873200
28.447342;14.244500;1.414700;3.097897;-0.099239;6.595700;-7.763985;0.886000;0.886000
28.518310;14.173600;1.417800;3.089380;-0.120008;6.511650;-6.231539;0.863100;0.863100
28.589207;14.102800;1.421500;3.078119;-0.158845;6.443377;-4.730421;0.855900;0.855900
28.660149;14.032000;1.426000;3.064065;-0.198103;6.391116;-3.089061;0.801600;0.801600
28.731163;13.961200;1.431500;3.046975;-0.240653;6.356734;-3.077025;0.800000;0.800000
28.802080;13.890600;1.438200;3.030001;-0.239346;6.322266;-0.814415;0.800000;0.800000
28.873021;13.820100;1.446100;3.008668;-0.300714;6.313124;-0.812720;0.800000;0.800000
28.943947;13.749800;1.455500;2.987336;-0.300775;6.303985;-0.810202;0.800000;0.800000
29.014889;13.679700;1.466400;2.967410;-0.280870;6.294863;-0.792722;0.800000;0.800000
29.085863;13.609800;1.478700;2.945855;-0.303699;6.285923;-0.792370;0.756600;0.756600
29.156818;13.540200;1.492500;2.928431;-0.245574;6.276970;1.534173;0.764900;0.764900
29.227723;13.470900;1.507500;2.911309;-0.241479;6.294288;1.638599;0.790600;0.790600
29.298696;13.401800;1.523700;2.899352;-0.168470;6.312720;4.487253;0.807800;0.807800
29.369566;13.333000;1.540700;2.889435;-0.139937;6.362970;4.488087;0.782600;0.782600
29.440509;13.264300;1.558400;2.883623;-0.081915;6.412762;4.475330;0.832200;0.832200
29.511457;13.195700;1.576500;2.879174;-0.062713;6.462083;4.462597;0.820100;0.820100
29.582385;13.127200;1.594900;2.877813;-0.019190;6.510894;4.449898;0.851500;0.851500
29.653339;13.058700;1.613400;2.879174;0.019183;6.559191;4.437240;0.919200;0.919200
29.724267;12.990200;1.631800;2.880900;0.024329;6.607016;4.424612;0.919200;0.919200
29.795266;12.921600;1.650100;2.883623;0.038363;6.654346;3.263611;0.992500;0.992500
29.866214;12.853000;1.668200;2.888070;0.062678;6.689077;-9.532296;1.030800;1.030800
29.937183;12.784300;1.686000;2.893534;0.076989;6.587197;-9.505735;1.040400;1.040400
30.008052;12.715600;1.703400;2.896956;0.048280;6.483976;-10.491644;1.123600;1.123600
30.079066;12.646700;1.720600;2.901058;0.057775;6.368271;-9.565323;1.150000;1.150000
30.150009;12.577800;1.737500;2.906870;0.081921;6.260697;-9.553729;1.100000;1.100000
30.220954;12.508800;1.754000;2.908241;0.019329;6.151487;-11.155292;1.104500;1.104500
30.291876;12.439800;1.770400;2.911309;0.043250;6.021458;-11.164160;1.110200;1.110200
30.362850;12.370700;1.786600;2.912681;0.019334;5.888496;-12.019244;1.079400;1.079400
30.433801;12.301600;1.802700;2.914054;0.019353;5.741802;-12.017878;1.092000;1.092000
30.504729;12.232500;1.818700;2.912681;-0.019359;5.591327;-12.024544;1.100000;1.100000
30.575680;12.163400;1.834800;2.914054;0.019353;5.436651;-12.015510;1.050000;1.050000
30.646608;12.094300;1.850800;2.912681;-0.019359;5.277514;-12.023227;1.050000;1.050000
30.717559;12.025200;1.866900;2.912681;0.000000;5.113373;-11.542558;1.050000;1.050000
30.788509;11.956100;1.883000;2.915428;0.038718;4.950624;-11.017115;1.000000;1.000000
30.859415;11.887000;1.898900;2.919866;0.062584;4.790128;-10.258044;1.000000;1.000000
30.930352;11.817800;1.914500;2.927053;0.101318;4.635798;-9.892868;1.000000;1.000000
31.001278;11.748500;1.929600;2.935910;0.124880;4.481862;-8.262986;0.950000;0.950000
31.072274;11.679000;1.944100;2.951391;0.218056;4.349134;-8.238423;0.950000;0.950000
31.143152;11.609400;1.957500;2.967410;0.226007;4.212501;-7.326680;0.950000;0.950000
31.214126;11.539500;1.969800;2.988729;0.300375;4.087366;-6.594789;0.950000;0.950000
31.285054;11.469400;1.980600;3.014441;0.362520;3.971202;-6.057413;0.900000;0.900000
31.356026;11.399000;1.989600;3.044168;0.418848;3.861499;-5.518860;0.900000;0.900000
31.426963;11.328400;1.996500;3.078119;0.478603;3.758696;-4.584710;0.900000;0.900000
31.497906;11.257600;2.001000;3.117620;0.556802;3.671151;-3.920594;0.886000;0.886000
31.568826;11.186700;2.002700;3.161336;0.616415;3.594590;-3.261858;0.873200;0.873200
31.639740;11.115800;2.001300;3.209286;0.676165;3.529648;-2.196060;0.855900;0.855900
31.710702;11.045000;1.996500;3.263149;0.759046;3.485247;-2.020164;0.851500;0.851500
31.781626;10.974600;1.987900;3.318797;0.784620;3.443870;-1.749362;0.850000;0.850000
31.852536;10.904800;1.975400;3.376644;0.815764;3.407653;-1.572553;0.850000;0.850000
31.923384;10.835900;1.958900;3.436154;0.839975;3.374771;-1.556515;0.886000;0.886000
31.994340;10.768000;1.938300;3.495906;0.842101;3.341934;-1.291197;0.850000;0.850000
32.065245;10.701500;1.913700;3.558528;0.883179;3.314406;-1.249370;0.873200;0.873200
32.136116;10.636700;1.885000;3.620362;0.872490;3.287570;-1.570096;0.854400;0.854400
32.207097;10.573700;1.852300;3.682254;0.871953;3.253547;-1.274357;0.873200;0.873200
32.278012;10.512900;1.815800;3.747583;0.921236;3.225625;-1.255148;0.894400;0.894400
32.348941;10.454600;1.775400;3.813029;0.922682;3.197912;-0.616091;0.873200;0.873200
32.419829;10.399100;1.731300;3.883107;0.988577;3.184217;-0.566117;0.901400;0.901400
32.490749;10.346800;1.683400;3.953904;0.998256;3.171589;-0.557942;0.934100;0.934100
32.561698;10.298000;1.631900;4.024873;1.000301;3.159089;-0.199451;0.961800;0.961800
32.632607;10.253000;1.577100;4.098200;1.034099;3.154606;-0.199563;0.984900;0.984900
32.703577;10.212100;1.519100;4.171728;1.036031;3.150117;-0.195075;1.059500;1.059500
32.774492;10.175600;1.458300;4.239278;0.952557;3.145719;0.927298;1.106800;1.106800
32.845378;10.143300;1.395200;4.304905;0.925799;3.166554;1.153318;1.140200;1.140200
32.916284;10.115200;1.330100;4.365666;0.856931;3.192268;1.920842;1.163000;1.163000
32.987204;10.091100;1.263400;4.422282;0.798303;3.234652;2.482984;1.253000;1.253000
33.058170;10.070800;1.195400;4.476296;0.761132;3.288641;2.715732;1.274800;1.274800
33.129139;10.054200;1.126400;4.525223;0.689411;3.346731;3.447455;1.320000;1.320000
33.200077;10.041000;1.056700;4.569495;0.624092;3.419054;4.072896;1.411600;1.411600
33.271000;10.030900;0.986500;4.614965;0.641116;3.502540;3.437346;1.457700;1.457700
33.341937;10.024000;0.915900;4.655952;0.577801;3.571464;4.125187;1.533800;1.533800
33.412850;10.020000;0.845100;4.699696;0.616868;3.652480;3.129097;1.569200;1.569200
33.483755;10.019100;0.774200;4.740590;0.576745;3.712734;1.757583;1.533800;1.533800
33.554683;10.021100;0.703300;4.782893;0.596422;3.746150;-2.757733;1.518200;1.518200
33.625660;10.026100;0.632500;4.829745;0.660101;3.693567;-2.697490;1.552400;1.552400
33.696547;10.034400;0.562100;4.875220;0.641511;3.641363;-2.078528;1.529700;1.529700
33.767486;10.045900;0.492100;4.926929;0.728925;3.600672;-2.069198;1.520700;1.520700
33.838412;10.061000;0.422800;4.979259;0.737819;3.559672;-1.427225;1.507500;1.507500
33.909322;10.079700;0.354400;5.035478;0.792817;3.531121;-1.171029;1.500000;1.500000
33.980189;10.102200;0.287200;5.093419;0.817595;3.507526;-0.246445;1.460300;1.460300
34.051180;10.128600;0.221300;5.155837;0.879245;3.502543;-0.246012;1.392800;1.392800
34.122033;10.159000;0.157300;5.215788;0.846132;3.497553;0.296439;1.346300;1.346300
34.192928;10.193200;0.095200;5.277713;0.873469;3.503553;-0.162989;1.320000;1.320000
34.263864;10.231200;0.035300;5.338699;0.859730;3.500254;0.069958;1.297100;1.297100
34.334835;10.272800;-0.022200;5.396828;0.819054;3.501671;-0.392273;1.253000;1.253000
34.405694;10.317600;-0.077100;5.449920;0.749257;3.493712;-2.293823;1.185300;1.185300
34.476628;10.365300;-0.129600;5.503763;0.759073;3.446875;-2.195665;1.163000;1.163000
34.547622;10.415800;-0.179500;5.550685;0.660917;3.401390;-4.006639;1.141300;1.141300
34.618503;10.468500;-0.226900;5.599638;0.690642;3.316708;-3.881996;1.123600;1.123600
34.689440;10.523500;-0.271700;5.643915;0.624183;3.232682;-5.163636;1.142400;1.142400
34.760340;10.580400;-0.314000;5.691275;0.667970;3.117315;-5.135950;1.141300;1.141300
34.831315;10.639300;-0.353600;5.739381;0.677793;2.998227;-5.451258;1.123600;1.123600
34.902247;10.700000;-0.390300;5.786763;0.667985;2.866281;-6.102635;1.106800;1.106800
34.973213;10.762400;-0.424100;5.835309;0.684082;2.711055;-6.479079;1.123600;1.123600
35.044105;10.826300;-0.454800;5.885141;0.702930;2.535790;-6.837081;1.118000;1.118000
35.115052;10.891700;-0.482300;5.930682;0.641901;2.336844;-0.109224;1.079400;1.079400
35.186015;10.958300;-0.506800;6.042315;1.573102;2.333525;-0.109198;1.092000;1.092000
35.256861;11.027100;-0.523700;6.054274;0.168802;2.330202;5.191113;1.123600;1.123600
35.327811;11.096200;-0.539800;6.055647;0.019353;2.483017;-22.595803;1.096600;1.096600
