-1.6547362,9.0171630,4.6138471
-1.6767095,8.6688581,4.7016029
-1.7020887,8.3203517,4.7128472
-1.7302507,7.9716911,4.6483134
-1.7606910,7.6236352,4.5219563
-1.7930232,7.2754404,4.3930098
-1.8266624,6.9278728,4.2616925
-1.8611404,6.5795039,4.1245105
-1.8955966,6.2315007,3.9844099
-1.9289954,5.8846508,3.8412206
-1.9604088,5.5352881,3.6926844
-1.9878244,5.1864646,3.5421546
-2.0091081,4.8387253,3.3897907
-2.0218837,4.4891269,3.2361369
-2.0231017,4.1383634,3.0823809
-2.0095473,3.7888912,2.9287828
-1.9780302,3.4415253,2.7754532
-1.9255994,3.0972195,2.6223010
-1.8501698,2.7569173,2.4693392
-1.7518247,2.4217515,2.3269846
-1.6335322,2.0937149,2.2023452
-1.4955732,1.7745410,2.1211289
-1.3322706,1.4666645,2.1341963
-1.1377608,1.1763485,2.1475646
-0.9100714,0.9106053,2.1878470
-0.6520975,0.6737473,2.2832245
-0.3703568,0.4675975,2.3803180
-0.0697714,0.2912039,2.4833694
0.2459370,0.1421092,2.5919118
0.5728550,0.0178335,2.7037740
0.9078565,-0.0844036,2.8172962
1.2468637,-0.1671102,2.9340596
1.5896326,-0.2335753,3.0532001
1.9353848,-0.2863997,3.1739144
2.2828877,-0.3277540,3.2958583
2.6305700,-0.3595227,3.4185144
2.9793795,-0.3835336,3.5409291
3.3285360,-0.4011733,3.6629374
3.6777198,-0.4137118,3.7840576
4.0272736,-0.4223395,3.9037147
4.3765595,-0.4278967,4.0218882
4.7257131,-0.4310138,4.1383430
5.0752771,-0.4321673,4.2515515
5.4247819,-0.4317465,4.3620006
5.7740973,-0.4300420,4.4699499
6.1232771,-0.4272629,4.5753429
6.4728754,-0.4235612,4.6770267
6.8223003,-0.4190638,4.7764097
7.1715844,-0.4138695,4.8735407
7.5207983,-0.4080592,4.9683817
7.8703024,-0.4016954,5.0602312
8.2196751,-0.3948452,5.1501378
8.5689437,-0.3875617,5.2381484
8.9181381,-0.3798916,5.3243002
9.2675765,-0.3718706,5.4079060
9.6169168,-0.3635447,5.4898583
9.9661812,-0.3549489,5.5701953
10.3153901,-0.3461152,5.6489566
10.6647379,-0.3370680,5.7256633
