-1.6549212,9.0171744,4.2652030
-1.6766553,8.6689295,4.3456326
-1.7018286,8.3204795,4.3535508
-1.7298298,7.9718787,4.2895589
-1.7601652,7.6238852,4.1733865
-1.7924562,7.2757592,4.0548100
-1.8261187,6.9282664,3.9340254
-1.8606811,6.5799776,3.8078093
-1.8952896,6.2320652,3.6787300
-1.9289308,5.8853051,3.5465970
-1.9607078,5.5360497,3.4091140
-1.9886218,5.1873458,3.2695042
-2.0105417,4.8397292,3.1278898
-2.0240950,4.4902097,2.9846273
-2.0262188,4.1395360,2.8408326
-2.0136726,3.7901162,2.6967303
-1.9832205,3.4427474,2.5522755
-1.9318277,3.0983785,2.4073677
-1.8572466,2.7579879,2.2634648
-1.7592029,2.4228049,2.1305348
-1.6400962,2.0950177,2.0152964
-1.4999344,1.7767524,1.9390088
-1.3331351,1.4708598,1.9500799
-1.1345018,1.1836068,1.9786850
-0.9037150,0.9207202,2.0598132
-0.6443112,0.6855252,2.1409234
-0.3617869,0.4804319,2.2273409
-0.0609785,0.3046237,2.3208532
0.2546601,0.1556058,2.4200178
0.5813504,0.0309736,2.5228325
0.9160469,-0.0719855,2.6278432
1.2548145,-0.1557144,2.7356458
1.5972406,-0.2233819,2.8454637
1.9426954,-0.2775480,2.9565121
2.2899548,-0.3203090,3.0684679
2.6374594,-0.3534828,3.1807777
2.9860917,-0.3788441,3.2927174
3.3351209,-0.3977383,3.4041608
3.6841685,-0.4114008,3.5147133
4.0336307,-0.4210011,3.6238717
4.3828416,-0.4273588,3.7316796
4.7319271,-0.4311044,3.8379427
5.0813910,-0.4327342,3.9414069
5.4308323,-0.4326742,4.0423758
5.7800852,-0.4312545,4.1411123
6.1291889,-0.4287178,4.2375718
6.4787086,-0.4252368,4.3306306
6.8280705,-0.4209477,4.4215329
7.1772910,-0.4159539,4.5103533
7.5264185,-0.4103382,4.5970994
7.8758592,-0.4041623,4.6810208
8.2251679,-0.3974926,4.7631405
8.5743717,-0.3903806,4.8435016
8.9234954,-0.3828723,4.9221501
9.2728580,-0.3750018,4.9984451
9.6221326,-0.3668136,5.0731817
9.9713304,-0.3583418,5.1464196
10.3204717,-0.3496172,5.2181954
10.6697412,-0.3406637,5.2880909
