-1.6598483,9.0174805,3.4731326
-1.6812909,8.6693577,3.5376780
-1.7061123,8.3210181,3.5459224
-1.7336978,7.9725108,3.4983155
-1.7635458,7.6246159,3.4044529
-1.7952749,7.2765716,3.3086178
-1.8283042,6.9291452,3.2110104
-1.8621641,6.5809258,3.1091162
-1.8960112,6.2330747,3.0048633
-1.9288427,5.8863563,2.8980727
-1.9597604,5.5371613,2.7866726
-1.9867937,5.1885304,2.6733309
-2.0078469,4.8410155,2.5581041
-2.0205977,4.4915460,2.4410534
-2.0220637,4.1410083,2.3229203
-2.0091148,3.7917531,2.2037443
-1.9786470,3.4445464,2.0832032
-1.9277222,3.1002663,1.9613773
-1.8540188,2.7598201,1.8433938
-1.7570433,2.4244442,1.7353737
-1.6390153,2.0963920,1.6431308
-1.4998203,1.7778380,1.5817719
-1.3338124,1.4716461,1.5865966
-1.1355813,1.1842627,1.6076211
-0.9047604,0.9215906,1.6733205
-0.6450277,0.6869777,1.7394441
-0.3620856,0.4827690,1.8104472
-0.0608358,0.3079677,1.8877434
0.2551265,0.1599552,1.9701942
0.5819749,0.0361002,2.0567809
0.9166629,-0.0664695,2.1463797
1.2552831,-0.1501992,2.2370180
1.5975151,-0.2181721,2.3284339
1.9427557,-0.2728689,2.4202314
2.2897996,-0.3163178,2.5122254
2.6370904,-0.3502603,2.6037853
2.9855312,-0.3764078,2.6946639
3.3343856,-0.3960440,2.7848187
3.6832772,-0.4103520,2.8739173
4.0325890,-0.4204623,2.9616596
4.3816578,-0.4271698,3.0482177
4.7306067,-0.4311045,3.1334707
5.0799417,-0.4327900,3.2164775
5.4292477,-0.4327082,3.2975233
5.7783649,-0.4312506,3.3767777
6.1273322,-0.4287077,3.4541821
6.4767255,-0.4252758,3.5287549
6.8259526,-0.4210975,3.6015518
7.1750393,-0.4162742,3.6726197
7.5240438,-0.4108834,3.7419492
7.8733529,-0.4049807,3.8089527
8.2225313,-0.3986254,3.8744639
8.5716062,-0.3918625,3.9385194
8.9206023,-0.3847323,4.0011578
9.2698463,-0.3772637,4.0618338
9.6189946,-0.3694964,4.1212384
9.9680672,-0.3614600,4.1794048
10.3170840,-0.3531813,4.2363635
10.6662368,-0.3446807,4.2917532
11.0153644,-0.3359846,4.3459454
11.3644374,-0.3271151,4.3990649
11.7134723,-0.3180911,4.4511361
12.0625568,-0.3089286,4.5019690
12.4116669,-0.2996450,4.5516277
12.7607388,-0.2902580,4.6003435
13.1097873,-0.2807821,4.6481361
13.4588381,-0.2712311,4.6949680
13.8079294,-0.2616179,4.7406252
14.1569963,-0.2519574,4.7854430
14.5060529,-0.2422619,4.8294375
14.8551136,-0.2325427,4.8726246
15.2041800,-0.2228105,4.9147781
15.5532351,-0.2130742,4.9560956
15.9022927,-0.2033401,4.9966671
16.2513681,-0.1936123,5.0365059
16.6004440,-0.1838950,5.0755179
16.9494763,-0.1741937,5.1136518
17.2985248,-0.1645107,5.1511101
17.6476009,-0.1548615,5.1879060
17.9967405,-0.1452741,5.2240483
18.3457279,-0.1357774,5.2592923
18.6947750,-0.1263444,5.2939040
19.0438817,-0.1169886,5.3278756
19.3930333,-0.1077650,5.3611966
19.7420855,-0.0987537,5.3935987
20.0911516,-0.0900467,5.4251755
20.4402723,-0.0817489,5.4559901
20.7894366,-0.0739616,5.4748032
21.1385616,-0.0667718,5.4226571
21.4876818,-0.0602492,5.3376023
21.8368469,-0.0544532,5.2452759
22.1860427,-0.0494251,5.1527496
22.5352265,-0.0451835,5.0598499
22.8844018,-0.0417238,4.9664197
23.2336027,-0.0390279,4.8725164
23.5828146,-0.0370711,4.7781095
23.9320204,-0.0358267,4.6830829
24.2812267,-0.0352702,4.5872792
24.6304392,-0.0353827,4.4908413
24.9796448,-0.0361520,4.3937355
25.3288399,-0.0375736,4.2958459
25.6780561,-0.0396508,4.1968669
26.0272611,-0.0423943,4.0970054
26.3764429,-0.0458223,3.9962008
26.7255995,-0.0499598,3.8943380
27.0748028,-0.0548396,3.7908403
27.4239767,-0.0604993,3.6860380
27.7731110,-0.0669826,3.5798263
28.1221981,-0.0743370,3.4720967
28.4713442,-0.0826131,3.3618379
28.8204456,-0.0918494,3.2494684
29.1694920,-0.1020642,3.1348024
29.5184786,-0.1132247,3.0176024
29.8675021,-0.1252046,2.8963543
30.2165249,-0.1376892,2.7710791
30.5655108,-0.1499780,2.6423814
30.9145344,-0.1606281,2.5106519
31.2637011,-0.1672261,2.3764874
31.6128341,-0.1665196,2.2426501
31.9616780,-0.1554044,2.1107023
32.3102037,-0.1297229,1.9813233
32.6562962,-0.0841753,1.8551999
32.9989860,-0.0125199,1.7397388
33.3335050,0.0913444,1.6363779
33.6535999,0.2324834,1.5459950
33.9517163,0.4136588,1.4872850
34.2225112,0.6320864,1.4981676
34.4683718,0.8760981,1.5158589
34.6946043,1.1375026,1.5879069
34.8993910,1.4215587,1.6592396
35.0747629,1.7254592,1.7330787
35.2167909,2.0414325,1.8119790
35.3309956,2.3722653,1.8946673
35.4198045,2.7122613,1.9805168
