-1.6545746,9.0171529,5.2470641
-1.6770107,8.6687171,5.3486202
-1.7027907,8.3200866,5.3681794
-1.7312692,7.9712947,5.3067596
-1.7619189,7.6231036,5.1612085
-1.7943341,7.2747605,5.0127424
-1.8279174,6.9270315,4.8615967
-1.8621938,6.5784888,4.7042502
-1.8962870,6.2302868,4.5438936
-1.9291309,5.8832411,4.3803808
-1.9597578,5.5336483,4.2117069
-1.9861445,5.1845733,4.0413804
-2.0061604,4.8365803,3.8696279
-2.0174318,4.4868240,3.6973345
-2.0169449,4.1358755,3.5257432
-2.0015463,3.7862874,3.3550766
-1.9681480,3.4389007,3.1855710
-1.9139734,3.0946639,3.0173305
-1.8372549,2.7544413,2.8504514
-1.7387196,2.4191910,2.6887209
-1.6221408,2.0906337,2.5459075
-1.4881555,1.7697770,2.4327977
-1.3300284,1.4589341,2.3916790
-1.1395453,1.1656652,2.4221117
-0.9148204,0.8971438,2.4727861
-0.6591077,0.6575780,2.5807691
-0.3790095,0.4489320,2.6894120
-0.0794796,0.2704090,2.8035392
0.2357042,0.1198064,2.9214438
0.5625112,-0.0052036,3.0427362
0.8976754,-0.1074222,3.1672751
1.2369289,-0.1894591,3.2968936
1.5801185,-0.2547309,3.4300017
1.9262891,-0.3059008,3.5656371
2.2741563,-0.3452386,3.7033938
2.6221917,-0.3747344,3.8429883
2.9713264,-0.3962879,3.9828621
3.3207435,-0.4113584,4.1227861
3.6701912,-0.4212762,4.2622239
4.0199486,-0.4272736,4.4004358
4.3694094,-0.4302394,4.5372013
4.7187193,-0.4308361,4.6722127
5.0684701,-0.4295589,4.8036223
5.4181119,-0.4268210,4.9320536
5.7675552,-0.4229317,5.0576899
6.1168902,-0.4181132,5.1803669
6.4666135,-0.4125245,5.2989254
6.8161605,-0.4063016,5.4148633
7.1655660,-0.3995457,5.5282330
7.5149268,-0.3923380,5.6389293
7.8645570,-0.3847400,5.7462777
8.2140575,-0.3768184,5.8514063
8.5634571,-0.3686237,5.9543695
8.9128023,-0.3601998,6.0551680
9.2623781,-0.3515793,6.1531106
9.6118597,-0.3428057,6.2491666
9.9612700,-0.3339105,6.3433797
10.3106295,-0.3249215,6.4357950
10.6601393,-0.3158588,6.5258379
11.0096154,-0.3067482,6.6141311
11.3590417,-0.2976077,6.7008146
11.7084353,-0.2884496,6.7859197
12.0578863,-0.2792795,6.8691290
12.4073594,-0.2701027,6.9505827
12.7567983,-0.2609232,7.0306049
13.1062174,-0.2517423,7.1092258
13.4556428,-0.2425605,7.1863774
13.8051066,-0.2333778,7.2617614
14.1545484,-0.2241964,7.3358714
14.5039817,-0.2150166,7.4087322
14.8534206,-0.2058389,7.4803686
15.2028639,-0.1966640,7.5504383
15.5522965,-0.1874935,7.6192486
15.9017321,-0.1783289,7.6869332
16.2511858,-0.1691717,7.7535129
16.6006401,-0.1600253,7.8188493
16.9500499,-0.1508948,7.8828578
17.2994758,-0.1417821,7.9458444
17.6489296,-0.1327031,8.0078282
17.9984491,-0.1236857,8.0688285
18.3478150,-0.1147588,8.1284541
18.6972391,-0.1059002,8.1870310
19.0467218,-0.0971351,8.2445061
19.3962493,-0.0885324,8.3008260
19.7456855,-0.0801839,8.3554988
20.0951301,-0.0721877,8.4087011
20.4446286,-0.0646460,8.4586401
20.7941699,-0.0576425,8.4760931
21.1436770,-0.0512414,8.3297152
21.4931723,-0.0455102,8.1835946
21.8427107,-0.0405087,8.0374527
22.1922780,-0.0362740,7.8911461
22.5418360,-0.0328169,7.7444484
22.8913794,-0.0301308,7.5971057
23.2409468,-0.0281975,7.4491746
23.5905241,-0.0269934,7.3006075
23.9400950,-0.0264937,7.1512714
24.2896635,-0.0266753,7.0009022
24.6392373,-0.0275199,6.8496983
24.9888035,-0.0290149,6.6976097
25.3383553,-0.0311545,6.5445194
25.6879291,-0.0339402,6.3899318
26.0374912,-0.0373804,6.2341465
26.3870299,-0.0414904,6.0770731
26.7365348,-0.0462921,5.9186176
27.0860921,-0.0518152,5.7578352
27.4356199,-0.0580929,5.5952171
27.7851083,-0.0651633,5.4305981
28.1345494,-0.0730662,5.2638054
28.4840358,-0.0818416,5.0935079
28.8334911,-0.0915143,4.9199665
29.1828934,-0.1020858,4.7429981
29.5322378,-0.1135039,4.5622084
29.8816067,-0.1256335,4.3755819
30.2309929,-0.1381895,4.1824245
30.5803447,-0.1505022,3.9847363
30.9297460,-0.1611091,3.7836698
31.2792404,-0.1675200,3.5809270
31.6287493,-0.1663878,3.3813534
31.9779307,-0.1544990,3.1875088
32.3267514,-0.1274889,3.0002785
32.6728511,-0.0800553,2.8202341
33.0154223,-0.0061738,2.6452122
33.3497679,0.0998165,2.4849114
33.6697929,0.2425092,2.3394721
33.9681662,0.4244218,2.2538989
34.2401239,0.6418613,2.2860151
34.4887348,0.8824486,2.3077865
34.7181652,1.1412705,2.3655958
34.9250549,1.4244475,2.4809756
35.1024631,1.7287084,2.5938894
35.2453703,2.0443957,2.7104589
35.3598305,2.3754088,2.8298363
35.4480085,2.7158022,2.9517935
35.5131961,3.0590004,3.0778863
35.5602845,3.4061808,3.2091684
35.5928181,3.7547915,3.3443904
35.6143579,4.1040881,3.4864634
35.6284113,4.4542143,3.6343796
35.6373010,4.8027284,3.7860147
35.6427121,5.1518562,3.9412994
35.6458296,5.5020536,4.0972325
35.6479022,5.8515087,4.2519235
35.6499353,6.2003979,4.4042917
35.6525065,6.5500835,4.5508687
35.6559067,6.8999487,4.6922405
35.6603167,7.2493767,4.8295236
35.6658425,7.5985480,4.9629008
35.6725256,7.9478337,5.0922686
35.6803678,8.2975439,5.2173135
35.6893164,8.6469715,5.3391513
35.6993170,8.9962500,5.4578592
35.7103041,9.3454990,5.5735210
35.7222072,9.6948382,5.6859477
35.7349427,10.0440956,5.7949215
35.7484170,10.3932230,5.9012528
35.7626531,10.7422908,6.0050431
35.7776622,11.0916717,6.0973025
35.7932411,11.4410165,6.1434307
35.8090396,11.7898834,6.0014053
35.8248330,12.1390470,5.8382893
35.8403344,12.4884622,5.6748944
35.8551874,12.8381014,5.5112449
35.8689393,13.1870363,5.3473255
35.8811542,13.5363046,5.1832940
35.8912889,13.8858665,5.0191545
35.8987445,14.2356418,4.8549074
35.9028636,14.5848927,4.6904472
35.9029479,14.9343983,4.5258311
35.8981962,15.2840765,4.3610898
35.8877180,15.6335925,4.1962513
35.8705237,15.9825040,4.0315402
35.8454376,16.3311441,3.8671256
35.8111347,16.6792508,3.7031144
35.7662127,17.0257523,3.5401161
35.7089822,17.3703648,3.3783540
35.6376349,17.7126473,3.2177578
35.5503605,18.0513075,3.0587080
35.4450168,18.3848475,2.9006793
35.3181947,18.7115599,2.7410627
35.1672355,19.0257895,2.5793966
34.9861569,19.3268358,2.4217277
34.7718663,19.6057609,2.2705901
34.5226061,19.8524014,2.1289767
34.2387057,20.0564883,2.0022878
33.9236039,20.2097523,1.8989838
33.5972494,20.3108551,1.8595379
